absoluteChangeSinceOneWeekAgo,absoluteChangeSinceYesterday,bestVendorBuylist,bestVendorBuylistPrice,cardId,countForTrade,fair_price,fullImageUrl,isFoil,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,quantity,setName,setUrl,url
-0.009999999776482001,0,UNDEFINED,0,Divine_ArrowWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Divine Arrow.full.jpg,False,999999,Unknown,Divine Arrow,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Divine_Arrow
-0.070000000298023,0,UNDEFINED,0,Domri's_AmbushWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Domri's Ambush.full.jpg,False,999999,Unknown,Domri's Ambush,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Domri's_Ambush
-1.419999957084655,0,UNDEFINED,0,"Domri,_Anarch_of_BolasWar_of_the_SparkfalseNM-M",0,0,"http://s.mtgprice.com/sets/War_of_the_Spark/img/Domri, Anarch of Bolas.full.jpg",False,999999,Unknown,"Domri, Anarch of Bolas",-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,"/sets/War_of_the_Spark/Domri,_Anarch_of_Bolas"
-0.889999985694885,0,UNDEFINED,0,Dovin's_VetoWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Dovin's Veto.full.jpg,False,999999,Unknown,Dovin's Veto,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Dovin's_Veto
-0.10999999940395301,0,UNDEFINED,0,"Dovin,_Hand_of_ControlWar_of_the_SparkfalseNM-M",0,0,"http://s.mtgprice.com/sets/War_of_the_Spark/img/Dovin, Hand of Control.full.jpg",False,999999,Unknown,"Dovin, Hand of Control",-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,"/sets/War_of_the_Spark/Dovin,_Hand_of_Control"
-3.289999961853027,0,UNDEFINED,0,Dreadhorde_ArcanistWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Dreadhorde Arcanist.full.jpg,False,999999,Unknown,Dreadhorde Arcanist,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Dreadhorde_Arcanist
-0.7300000190734861,0,UNDEFINED,0,Dreadhorde_ButcherWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Dreadhorde Butcher.full.jpg,False,999999,Unknown,Dreadhorde Butcher,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Dreadhorde_Butcher
-0.769999980926513,0,UNDEFINED,0,Dreadhorde_InvasionWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Dreadhorde Invasion.full.jpg,False,999999,Unknown,Dreadhorde Invasion,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Dreadhorde_Invasion
-0.019999999552965,0,UNDEFINED,0,Dreadhorde_TwinsWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Dreadhorde Twins.full.jpg,False,999999,Unknown,Dreadhorde Twins,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Dreadhorde_Twins
-0.019999999552965,0,UNDEFINED,0,DreadmalkinWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Dreadmalkin.full.jpg,False,999999,Unknown,Dreadmalkin,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Dreadmalkin
-0.009999999776482001,0,UNDEFINED,0,Duskmantle_OperativeWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Duskmantle Operative.full.jpg,False,999999,Unknown,Duskmantle Operative,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Duskmantle_Operative
-0.029999999329447004,0,UNDEFINED,0,Elite_GuardmageWar_of_the_SparkfalseNM-M,0,0,http://s.mtgprice.com/sets/War_of_the_Spark/img/Elite Guardmage.full.jpg,False,999999,Unknown,Elite Guardmage,-100.0,0,War_of_the_Spark,/spoiler_lists/War_of_the_Spark,/sets/War_of_the_Spark/Elite_Guardmage
